id,original_language,title,story,is_story_detailed,budget,revenue,profit,is_good,url
24257,en,The Endless Summer 2,"Bruce Brown, king of surfing documentaries, returns after nearly thirty years to trace the steps of two young surfers to top surfing spots around the world. Along the way we see many of the people and locales Bruce visited during the filming of Endless Summer (1966).",False,NA,NA,NA,False,https://en.wikipedia.org/wiki/The_Endless_Summer_2
34444,en,Even Cowgirls Get the Blues,"Sissy Hankshaw is a woman born with a mutation (she would not call it a defect) giving her enormously large thumbs. Sissy makes the most of her thumbs by becoming a hitchhiker. Her travels eventually take her to New York City, where she becomes a model for a homosexual feminine hygiene products mogul, known as ""The Countess"". A few years later, he introduces her to his ""beauty ranch"", the Rubber Rose Ranch. The main plot revolves around the cowgirls who work at the ranch after they violently take over and drug the endangered whooping cranes that nest along the lake on their land, making the once migratory birds stay. The cowgirls end up in a showdown with government agencies because the cranes will not leave the ranch and the cowgirls refuse to allow the men on the ranch to take the cranes. Sissy and the ranch leader, Bonanza Jellybean, have a brief love affair. After a fatal shootout between the cowgirls and the various agencies, the cranes leave, and Sissy takes over running the ranch.[4][5]
",True,8500000,1700000,-6800000,False,https://en.wikipedia.org/wiki/Even_Cowgirls_Get_the_Blues_(film)
26141,en,Fatal Instinct,"Ned Ravine, who is both a police officer and lawyer (who often defends the people he arrests), believes that he knows everything about women, and says that he will throw away his badge if anyone ever proves him wrong. While on a stakeout, he encounters a seductive woman named Lola Cain; the next day, Lola shows up at his law office, saying that she needs him to look over some papers she has come across. Meanwhile, Max Shady, who was just released from prison after seven years, starts stalking Ned, planning to kill him for failing to successfully defend Max in court.

Ned's wife Lana and her car mechanic Frank, with whom she is having an affair, start plotting to kill Ned in order to collect on his accident insurance, which has a triple indemnity rider; if Ned is shot, falls from a northbound train, and drowns in a freshwater stream, Lana will collect nine million dollars.

Lola gets Ned to come to her house to examine the ""papers"", which are actually a laundry receipt and an expired lottery ticket, and the two of them end up having sex in various wild ways. The next morning, Ned says that they can never do that again because he loves his wife; this drives Lola to start stalking Ned.

A few days later, Ned takes the train to go to a legal symposium; Lana and Frank are also on the train, and so is Max. When the train passes over a lake, Lana shoots Max 36 times with a revolver, mistaking him for Ned, and he backflips through the door to his death; Ned thinks that Lana had acted to save his life. He arrests Lana, and then defends her in court, getting her cleared of all charges. Lana later kills Frank, believing that he was going to abandon her, by pinning him against a wall with his power drill; Lola witnesses this, and starts blackmailing Lana.

Ned confronts Lola, and learns that she and Lana are identical twin sisters; after Lana had smashed Lola's face with a shovel, the doctors had given her a whole new face, causing the man she loved to leave her for Lana; Frank was the man's son. Lola's plan from the beginning was to get revenge on Lana by seducing her husband and ruining her marriage.

Later, Ned's secretary Laura tells Ned about Lana's plans to kill him, having figured it out herself. Upstairs, Lana is attacked by Lola, who drowns her in the bathtub. While Ned goes upstairs to investigate, Laura's abusive husband (whom she had escaped from three years ago) comes in and confronts her; she kills him with a frying pan. Lola and Ned fight, and Lola falls to her death from the second-floor landing after Ned pushes her back with a powered-up hair dryer through a broken handrail (which Lana had sawn off earlier). As Ned and Laura embrace each other (and Ned throws his badge away), Lola and Lana come back to life and attack; Laura shoots them both. Ned and Laura marry a few days later.
",True,NA,7800000,NA,False,https://en.wikipedia.org/wiki/Fatal_Instinct
50463,en,The Favor,"Kathy has seemingly been happily married to Peter, but their relationship has grown routine. She cannot help but wonder what would happen if she ever got together with her high school sweetheart, Tom, whom she had never slept with. 

Being married prevents Kathy from finding out what happened to Tom, so she asks her single, promiscuous, commitment-phobic friend Emily to do it for her. She asks her to look him up when she goes to Denver, sleep with him, then tell Kathy what it was like. 

Emily does this, but when she tells Kathy that Tom is awesome and they had sex all night, their friendship suffers, as does Kathy's marriage. Kathy becomes even more distracted, and regularly tries to seduce oblivious Peter. 

At the opening of Elliot, Emily's young lover, the women again talk about Tom. Emily  storms off, leaving Kathy to comfort him, which Peter observes. 

Things become even more complicated when Emily learns she is pregnant, and says she is uncertain if Tom or her 'boyfriend' Elliot is the father. Kathy tells Elliot about the pregnancy, simultaneously a work colleague of Peter's convinces him she may be cheating. Secretly following her, it seems like she's having an affair with Elliot.

Elliot has a show in Denver, and Kathy ends up on the same flight. She tells him the baby is actually Tom's, so she's going to find out if they still have a spark. As her room in the Hyatt isn't ready yet, she leaves her bag with Elliot to look for Tom.

As Tom has just finished a fishing competition, they go to his cabin so he can shower. In the meantime, Peter shows up at the hotel, hitting Elliot before he can explain. He then heads to get his wife Kathy, Emily soon follows. Her taxi beats Peter's, so she can warn Kathy. In the end both women and all three men are at the cabin, the two couples reconciling and Tom showing he's not relationship or father material. Kathy helps Emily plan her wedding with Elliot.
",True,12000000,3100000,-8900000,False,https://en.wikipedia.org/wiki/The_Favor_(1994_film)
10443,en,Fearless,"Max Klein survives an airline crash. The plane plummets, but strangely Max is calm. His calm enables him to dispel fear in the flight cabin. He sits next to Byron Hummel, a young boy flying alone. Flight attendants move through the cabin, telling another passenger, Carla Rodrigo, traveling with an infant, to hold the infant in her lap as the plane plummets out of control, while telling other passengers to buckle into their seats. Max was telling his business partner, Jeff Gordon, of his fear of flying as they took off.

In the aftermath of the crash, most passengers died. Among the few survivors, most are terribly injured. Max is unhurt. The crash site is chaotic, filled with first responders and other emergency personnel. Focusing on the survivors, a team of investigators from the FAA and the airline company conduct interviews. Max is repelled by all the chaos. He is disgusted by the investigators wanting to interview him.

Max rents a car and starts driving home. Along the way he meets an old girlfriend from high school, Alison. They last met 20 years ago. At the restaurant Alison notices Max eating a strawberry. Max is allergic to strawberries. Max grins. He finishes the strawberry without an allergic reaction. The next morning, he is accosted by FBI investigators.  They question his choice to not contact family to tell them he is fine. The airline representative offers him train tickets. Max asks for airline tickets. He wants to fly home, having no fear of air travel. The airline books him on the flight. They seat him next to Dr. Bill Perlman, the airline's psychiatrist.

Dr. Perlman annoyingly tags behind Max back to his home, prodding him for information about the crash. Max is forced to snap back at the psychiatrist rudely, to be rid of him. Laura Klein, Max's wife, notices the strange behavior. Max seems different, changed somehow. Max's late business partner's wife, Nan Gordon, asks about Jeff's last moments. Max says Jeff died in the crash.

The media call Max ""The Good Samaritan"" in news reports. The boy Max sat next to, Byron, publicly thanks him in television interviews, for the way he comforted passengers while the plane fell out of control during the crash. Max is a hero.

Max avoids the press and becomes distant from Laura and his son Jonah. His persona is radically changed. He is preoccupied with his new perspective on life following his near-death experience. He begins drawing abstract pictures of the crash. As he survived without injury, he thinks himself invulnerable to death. Because of his confidence, Dr. Perlman encourages Max to meet with another survivor, Carla Rodrigo, whose infant was held in her lap while the plane fell. Carla struggles with survivor's guilt, and is traumatized for not holding onto him tightly enough, although she was following the flight attendant's instructions. Max and Carla develop a close friendship. He helps her to get past the trauma, to free herself from guilt, deliberately crashing his car to show that it was physically impossible for any person to hold onto anything due to the forces of the crash.

Attorney Steven Brillstein encourages Max to exaggerate testimony, to maximize the settlement offer from the airline. Max reluctantly agrees when he is confronted with Nan's financial predicament as a widow. Cognitive dissonance spurs Max to a panic attack. He runs out of the office, to the roof of the building. He climbs onto the roof's edge. As Max stands on the ledge, looking down at the streets below, his panic subsides. He rejoices in fearlessness. Laura finds Max on the ledge. He is spinning around on the ledge with his overcoat billowing across his face.

Brillstein arrives at the Klein home to celebrate the airline's settlement offer. He brings a fruit basket. Max eats one of the strawberries. This time he experiences an allergic reaction. Max is resuscitated by Laura and survives. He recovers his emotional connection to his family, to the world and to the reality of yet another chance at life.
",True,20000000,7000000,-13000000,False,https://en.wikipedia.org/wiki/Fearless_(1993_film)
20239,en,Fear of a Black Hat,"Nina Blackburn, a sociologist who analyzes hip hop as a form of communication, chooses to make a documentary on the hardcore gangsta rap group called N.W.H. (""Niggaz With Hats"") for her graduate thesis. The N.W.H. members are Ice Cold, the main rapper and the intelligent and vulgar backbone of the group; Tasty Taste, the ultra-violent secondary rapper who always seems to be armed with a variety of dangerous assault weaponry; and Tone Def, an esoteric DJ who is talented enough to scratch with his buttocks and his penis (the latter is not shown directly, but humorously implied). 

As Nina documents N.W.H. for a year, she becomes familiar with the band members, their beliefs, and their often strange behavior. The members wear outrageous headwear during their performances, because according to N.W.H., hats are a symbol of resistance and revolution since their hatless slave ancestors were too tired from working all day in the sun to revolt. This is a typical example of the bizarre logic the group uses to explain the deeper meanings behind their otherwise crude and base music and images. 

A running joke is N.W.H.'s use of over-the-top graphic language (e.g. sex, violence and rantings against the police), which their detractors see as a cheap means to sell records, but in their eyes is essential to conveying a ""socially relevant message"". They offer jaw-dropping explanations on why songs such as ""Booty Juice"" and ""Come and Pet the P.U.S.S.Y."" are in fact deep and socially significant, and that critics obviously do not truly understand the ""real meaning"". Throughout the movie, it is difficult to tell if the members of N.W.H. truly believe what they are saying, or are just portraying an image.

A lot of time also goes into describing N.W.H.'s feud with another rap group, the Jam Boys. The groups constantly insult and discredit each other, sometimes resulting in the brandishing of weapons. At one point, N.W.H. brings to light evidence that the Jam Boys' lead rapper attended a prep school, directly threatening his street credibility. A macabre running gag involves their white managers dying under mysterious circumstances (the group originally insist that they ""wasn't in town when the shit happened""). They explain to Nina that their first few managers were black—in fact, were their relatives—and that they decided switching to white managers would be better for their families and the black community.

N.W.H.'s internal matters turn sour when Ice Cold wants to break away from the group because of his desire to participate in a film, and Cheryl C., a groupie, hooks up with Tasty-Taste. Although she is clearly more interested in his money than in him, Tasty lets her take over his life. When Tasty finds Cheryl and Ice Cold in bed, the group has an argument that leads to the dissolution of N.W.H., with each member launching a solo career. Ice dedicates himself to house music; Tasty makes a diss track in which he curses Ice; and Tone Def becomes a hippie (with obvious references to ""flower rappers,"" such as P.M. Dawn). None of the guys sees much success until they ultimately reunite for a triumphant comeback in which their differences have been set aside, at least for the time being.
",True,1000000,233824,-766176,False,https://en.wikipedia.org/wiki/Fear_of_a_Black_Hat
16297,en,With Honors,"Montgomery “Monty” Kessler is a senior majoring in Government at Harvard University and sharing a house with friends: art student Courtney, womanizing radio disc jockey Everett, and neurotic medical student Jeff. 

While Monty is working on his senior thesis, which takes a pessimistic view of citizens on public assistance, a power outage ruins his computer’s hard drive. When he rushes out to print a backup copy of his thesis, he trips on the street, breaking his leg, and dropping the thesis down a grating into the boiler room under Widener Library. There Monty finds a homeless man, resembling the writer Walt Whitman, burning his thesis page by page. He calls the campus police who arrest the man, but they are unable to recover the thesis.

In court, Monty learns the man’s name is Simon Wilder. Although Simon manages to get the worst of the charges dismissed, he is held in contempt, for which Monty pays the fine. Despite Simon’s anger over Monty having him arrested, they work out a deal: for every service Monty provides, Simon will return one page of his thesis. Monty takes Simon to the house, where he lets him stay in a broken down van in the backyard.

Over time, Monty and Simon become close friends. Monty confides in him about his absent father, and Simon helps him see poor people like himself as human beings. He also shows Monty his collection of stones, each one representing a significant memory from his life. 

Monty’s roommates begin to like the arrangement as well, with Courtney appreciating Monty’s newfound open-mindedness and Everett giving Simon wine in exchange for repairing the van. However, Jeff refuses to let Simon stay in the house’s basement on a particularly cold night in case of his parents’ visiting. When Monty lies to Simon about why he can’t come in the house, he ends their deal and leaves.

While everyone goes home for Christmas vacation, Monty stays to recompose his thesis. Simon sends a friend to deliver the thesis; he reveals where Simon is staying, but says he does not want to see him. Monty finds him living on the street, coughing and wheezing due to years of exposure to asbestos in the U.S. Merchant Marine. 

Monty allows Simon to live in the house and refuses his offer of a new deal. Simon gets disability benefits to help with the rent while Monty decides to completely rewrite his thesis. Courtney and Everett are supportive of Simon’s moving in, but Jeff is still unwelcoming.

Realizing the seriousness of his illness, Simon writes his obituary, which reveals that he left his wife and child to join the Merchant Marines. Though initially angry, Monty eventually forgives him, taking him as his guest to a campus pajama party. As Monty watches Courtney dance with another man, Simon encourages him to confess his love for her. Courtney reciprocates and they begin a relationship.

Monty agrees to drive Simon to visit the son he abandoned, Frank, despite the fact that doing so will delay the completion of his thesis. All the roommates, including Jeff, who has come to see Simon's humanity, make the long drive. Frank bitterly berates Simon for leaving him and is dismissive when Simon’s granddaughter asks who he is. Before leaving, Simon adds a stone to his collection.

Simon’s condition deteriorates on the drive back to the house; the roommates stay up all night reading Walt Whitman to him before he dies. At his funeral, Monty tearfully reads Simon’s obituary where he refers to the roommates as his family, and states that Monty ‘’will graduate life with honor and without regret.”

Monty meets with his haughty mentor, Professor Pitkannan, and explains why he changed his thesis to a more optimistic subject. Pitkannan accepts his explanation, but informs him that he will not graduate with honors due to his lateness. Monty thanks him for his mentorship. He also returns the Walt Whitman book to Widener Library, symbolically leaving Simon’s spirit there.

The roommates graduate and Monty begins his own collection of memory stones.
",True,NA,20000000,NA,False,https://en.wikipedia.org/wiki/With_Honors_(film)
18551,en,Flesh and Bone,"A family in rural Texas finds a boy, Arlis, who says he is lost. They take him into their home, feed him, and give a place to sleep. But the boy later lets his father, Roy, into the house to commit a robbery. When they are discovered, Roy brutally murders the family, which the boy witnesses. The sole survivor is a baby girl.

Time passes, and Arlis lives a solitary life in which he drives a truckload of goods and novelties to restock vending machines and arcade games in roadside stores and restaurants. Making a stop at a roadhouse where a rowdy party is being held, he spots Kay, a woman who pops up out of a cake at the party and then passes out because she's been drinking liquor.

Arlis ends up giving her a ride home, a long drive, while continuing to make his rounds. Upon coming home, Kay sees that her husband Reese has sold the furniture, having lost their money gambling. She packs up her remaining belongings and leaves with Arlis. They spend more time together and grow close.

Meanwhile, a young woman named Ginnie now travels with a much older Roy. She is a grifter who will pretend to be a mourner in order to steal the jewelry from a dead body at a funeral home. Ginnie brings an injured Roy to his estranged son, Arlis, to tend to his injury.

Passing the house where he grew up, Arlis realizes that Kay was the infant who survived the long-ago murders. Roy figures this out as well. He begins talking about tying up loose ends. It leads to a confrontation, and Arlis shoots Roy dead. Ginnie goes off on her own, and Kay and Arlis go their separate ways.
",True,NA,9488998,NA,False,https://en.wikipedia.org/wiki/Flesh_and_Bone_(film)
25440,en,Widows' Peak,Scandal and mystery reign following the arrival of Edwina in a small Irish town populated entirely by widows. Edwina quickly falls out with the locals while also falling in with the son of the community's leader,False,NA,6243722,NA,False,https://en.wikipedia.org/wiki/Widows%27_Peak
9024,en,For Love or Money,"Doug Ireland is a concierge at the Bradbury, a luxurious hotel in New York City. Doug is very well-connected and is very good at his job, giving personal attention to guests like Gene Salvatore while occasionally pocketing a big tip. He also helps people who don't tip as well, such as Harry Wegman. Doug's dream is to open his own hotel on Roosevelt Island. He has saved every cent and obtained an option on an old hotel.  But he only has a few weeks to begin development and needs at least $3 million immediately to start or the development goes back to the city.

Doug's best chance is Christian Hanover, a somewhat unscrupulous billionaire. Christian considers the proposal and asks Doug to ""take care"" of his mistress, Andy Hart, a perfume saleswoman. Christian has been leading Andy on, making her believe that he was divorcing his wife. Doug had been flirting with Andy before he knew she was seeing Christian, and had asked her out multiple times. However, she always stated that she had a boyfriend. Doug spends time with Andy when Christian neglects her, (as a “favor” for Christian) and he saves Andy and Christian from an embarrassing scene at a party in Christian's house with his wife, Elenor.

Doug learns that Christian is deceiving Andy about getting a divorce, stating, “you don’t divorce your third wife”. But because his hotel proposal is urgent and Andy is old enough to make her own decisions, he doesn't intervene. However, as he and Andy spend time together, he develops feelings for her, going to an elegant restaurant with her after Christian is late due to a date with his wife. He simultaneously helps Wegman with his failing marriage, helping him get his wife to love him again.

Andy learns that a document Christian has asked Doug to sign was intended to permit the billionaire to take over the hotel project and force Doug out. Christian reveals that an IRS agent who was tailing Doug about the real estate property he (Doug) bought until he (Christian) and his lawyers took care of it was actually working with Christian to get the property. Christian smugly tells Andy that the project was going to make a fortune and he wasn't going to share it with a mere concierge. Andy abandons him to warn Doug, who is chasing after her to tell her Christian isn't divorcing his wife.  After the two reunite at the Queensboro Bridge and reveal to each other about the deception, Doug says he never signed the document due to leaving to warn Andy, so Christian can't take over the property.

In the end, after Doug and Andy marry, he gets a call from Wegman, who despite his frugalness is a successful financier, has accidentally been sent Doug's business plan by a senile member of the hotel staff Doug refused to fire and has decided to put up the $3 million that Doug needs.
",True,30000000,11146270,-18853730,False,https://en.wikipedia.org/wiki/For_Love_or_Money_(1993_film)
37233,en,The Firm,"Mitch McDeere, a top Harvard Law School graduate, accepts a lucrative offer from boutique law firm Bendini, Lambert & Locke in Memphis, Tennessee. After he and wife Abby relocate there, he prepares for the Tennessee bar exam. Senior partner Avery Tolar mentors Mitch on the firm's strict culture of loyalty, confidentiality, and high fees. Although the money and benefits, such as a new house, a Mercedes-Benz, and paid-off student loans have swayed Mitch, Abby resents the firm's meddling in employees' personal lives.

Mitch passes the bar exam and works grueling hours, straining his marriage. Under Avery's guidance, Mitch discovers the firm's primary work involves helping wealthy clients hide money in offshore shell corporations and other questionable tax-avoidance schemes. On a work trip to the Cayman Islands, Mitch overhears a client mentioning how the firm's Chicago associates ""break legs."" At the firm's Cayman condominium, he finds documents linked to four deceased associates. Meanwhile, the firm's security chief, Bill DeVasher, sends a prostitute to seduce Mitch and uses photos of the assignation to blackmail him into silence. Mitch hires private investigator Eddie Lomax, a former cell mate of Mitch’s brother Ray, to investigate the associates' deaths, but Lomax is murdered by hitmen, witnessed by his secretary Tammy.

FBI agents reveal to Mitch that BL&L's top client is the Morolto crime family of the Chicago Outfit, and most of the firm's lawyers are involved in a significant tax fraud and money laundering scheme. The deceased associates were killed when they tried to leave the firm. The FBI warns Mitch that his home is bugged and pressures him to provide evidence against the firm and the Moroltos. Mitch agrees to cooperate for $1.5 million and his brother Ray's release from prison. The FBI release Ray and transfer half the money to a Swiss account Mitch has set up. The FBI secretly intend to return Ray to jail after Mitch provides the incriminating files. Mitch confesses his one-night stand in the Caymans to Abby, who plans to leave him.

Mitch finds a possible way to save his career after discovering the firm regularly overbills its clients. He realizes it is mail fraud, exposing them to RICO charges. He and Tammy copy the billing records but need additional files from the firm's Cayman condo. Avery changes his schedule, jeopardizing Mitch's plan, so Abby flies to the Caymans and seduces and drugs Avery to get the files. The firm's phone tap records Abby warning Tammy, leading DeVasher's hitmen to pursue them. After Abby copies the files, Avery tells her the firm set up the prostitute who seduced Mitch on the beach. He warns Abby to leave and is later killed by DeVasher's hitmen, staging his death as a bathtub drowning.

Mitch's plans are compromised when a prison guard on the Moroltos' payroll tips off DeVasher about Ray's transfer to FBI custody. Fleeing from DeVasher and his hitman, Mitch confronts DeVasher and knocks him unconscious. Mitch meets with the Moroltos, presenting himself as a loyal attorney who uncovered the firm's illegal over-billing. He asks for permission to turn over their billing invoices to help the FBI prosecute the firm, but assures them that any information about their legal affairs remains safe under attorney–client privilege, implying everything will remain confidential as long as he is alive. The Moroltos reluctantly agree to guarantee Mitch's safety. Mitch hands over the evidence and is able to continue his legal career. He and Abby reconcile.

Mitch's decision to work with the Moroltos angers the FBI, but he reminds them that the evidence he has provided is enough to make a RICO case and ensure that the firm's senior members go to prison for a long time. The film ends with the McDeeres returning to Boston in their old car. Ray, now with Tammy, enjoys his new life in the Caymans with the money Mitch obtained for him.
",True,42000000,270200000,228200000,True,https://en.wikipedia.org/wiki/The_Firm_(1993_film)
1634,en,Free Willy,"On the Pacific Northwest coastline, a pod of killer whales are peacefully swimming. The pod is tracked down by a group of whalers. One of the orcas is separated from his family. The whalers sell him to Northwest Adventure Park.

Months later in Portland, Oregon, Jesse, a 12-year-old orphan who was abandoned by his mother six years ago, fled from Cooperton and spends three days roaming the streets with his fellow orphans, begging for money and stealing food. To evade police in pursuit later that night, he and Perry break into a building that turns out to be the adventure park's observation area. While doing graffiti on the building walls and its water tank, Jesse comes face to face with the large orca before ultimately getting caught by the police. Jesse's social worker, Dwight, informs him that foster parents Annie and Glen Greenwood would be happy to take him in. Jesse, who hopes to be reunited with his mother, begrudgingly goes to live with them.

In lieu of being sent to juvenile hall, Jesse is allowed to make up for his vandalism by cleaning and painting the observation area. He forms a bond with the orca, named Willy, when he takes a liking to Jesse’s harmonica playing. He also befriends Randolph and Rae, a caretaker and trainer at the park, respectively. With probation ending, Jesse sneaks out of the house to visit Willy and accidentally falls in the tank. He nearly drowns but Willy saves the boy and brings him to the surface. Randolph and Rae notice that Jesse is the only human the normally ill-tempered Willy responds to, and eventually Jesse is offered a summer job at the park. He also starts to warm up to the Greenwoods.

Jesse agrees to help Rae train Willy for a performance when he learns that park owner Dial has agreed to get a bigger tank for the whale if it can draw audiences. Jesse successfully teaches Willy tricks and gets him to jump high. On the day of the big performance, large crowds come to watch. However, Willy, agitated and stressed by children loudly pounding on the tank walls, refuses to perform. Jesse leaves the stage after audience members start heckling him. That night, a disillusioned Jesse sneaks out to search for his mother, but stops by the tank to say goodbye to Willy. Before he can leave, Willy makes crying noises and Jesse realizes he is communicating with the pod of orcas he was separated from. He also happens to witness park manager Wade deliberately putting a leak in the tank. 

Randolph explains to a frantic Jesse it’s part of Dial's plan to kill off Willy and collect the million dollar theft insurance. Jesse hatches a plan to return him to the ocean, with Randolph and Rae joining in. They use a forklift to transport Willy onto a truck stolen from Glen. Dial launches a search when he is informed by Wade about the missing orca. Jesse, Randolph, and Rae try to stay on the back roads to avoid being spotted, but when the truck gets stuck in the mud, Jesse uses the truck’s CB radio to call Glen and Annie for help. The Greenwoods arrive and Glen is at first reluctant to assist with the plan, but relents when Jesse pleads with him. Glen drives the truck to Dawson’s Marina, where Dial, Wade and their men have assembled at the gates to stop them. Glen smashes through the gate, turns the truck around and backs Willy into the water.

After a struggle with Dial's men and Wade, Willy manages to swim away. However, two of Dial's whaling ships seal off the marina. Jesse runs toward the breakwater and encourages Willy to follow him and jump over. On the breakwater, Jesse recites a Haida prayer Randolph had taught him through the story of Natselane, before giving Willy the signal to jump. Willy makes the jump over and lands in the ocean on the other side, free to return to his family, while a dismayed Dial and Wade can only watch. Jesse thanks and hugs Glen and Annie as Willy calls out to Jesse in the distance.
",True,20000000,153700000,133700000,True,https://en.wikipedia.org/wiki/Free_Willy
